Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
20:17:38,11201,300,101.06165413533836,399,1
20:17:39,11201,300,101.06165413533836,399,1
20:15:15,11201,300,72.39425493716338,557,1
20:15:54,11201,300,77.39654510556622,521,14
20:16:50,11201,300,86.53133047210301,466,12
20:15:53,11201,300,76.95343511450382,524,1
20:16:00,11201,300,77.84478764478764,518,1
20:16:27,11201,300,81.79229208924949,493,1
20:16:35,11201,300,82.97037037037038,486,1
20:16:38,11201,300,82.1254582484725,491,1
20:17:47,11201,300,93.55823665893273,431,12
20:17:50,11201,300,93.99440559440559,429,12
20:16:47,11201,300,81.13400402414487,497,13
20:17:21,11201,300,84.35899581589959,478,1
20:17:03,11201,300,81.13400402414487,497,1
20:17:12,11201,300,82.2930612244898,490,1
20:17:23,11201,300,84.00750000000001,480,1
20:17:25,11201,300,84.18288100208768,479,1
20:17:30,11201,300,80.9710843373494,498,1
20:17:51,11201,300,84.35899581589959,478,1
20:17:53,11201,300,79.37716535433071,508,13
20:18:02,11201,300,80.64720000000001,500,1
20:18:05,11201,300,81.13400402414487,497,12
20:18:01,11201,300,80.32589641434262,502,1
20:18:18,11201,300,83.14144329896908,485,1
20:18:14,11201,300,82.2930612244898,490,12
20:18:26,11201,300,84.35899581589959,478,12
20:18:45,11201,300,87.66000000000001,460,1
20:18:09,11201,300,81.13400402414487,497,14
20:19:35,11201,300,98.1109489051095,411,1
20:19:19,11201,300,94.21401869158879,428,1
20:18:16,11201,300,82.1254582484725,491,1
20:19:14,11201,300,92.91152073732718,434,1
20:18:23,11201,300,82.97037037037038,486,12
20:19:24,11201,300,94.87905882352942,425,1
20:18:46,11201,300,86.90431034482759,464,1
20:19:01,11201,300,89.40931263858093,451,1
20:18:19,11201,300,78.91115459882583,511,13
20:20:10,11201,300,98.59070904645478,409,1
20:20:05,11201,300,95.55355450236966,422,1
20:18:17,11201,300,75.93898305084745,531,13
20:18:20,11201,300,76.0822641509434,530,1
20:20:16,11201,300,97.4,414,1
20:18:22,11201,300,76.22608695652174,529,1
20:20:26,11201,300,99.3192118226601,406,1
20:18:36,11201,300,77.99535783365572,517,1
20:18:48,11201,300,79.69090909090909,506,1
20:19:02,11201,300,81.62672064777328,494,1
20:20:51,11201,300,104.73662337662337,385,1
20:19:55,11201,300,90.20939597315436,447,1
20:19:49,11201,300,88.42894736842105,456,1
20:19:37,11201,300,85.79489361702127,470,1
20:21:05,11201,300,102.34416243654822,394,1
20:20:43,11201,300,96.23770883054893,419,1
20:19:47,11201,300,81.62672064777328,494,13
20:21:26,11201,300,102.08506329113925,395,1
20:20:13,11201,300,85.97782515991472,469,1
20:20:23,11201,300,87.46984815618221,461,1
20:21:12,11201,300,97.16530120481929,415,1
20:21:23,11201,300,96.69928057553956,417,14
20:22:04,11201,300,106.95915119363396,377,1
20:19:32,11201,300,76.22608695652174,529,13
20:19:36,11201,300,76.66083650190114,526,1
20:19:40,11201,300,76.95343511450382,524,1
