Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
21:58:46,11201,300,78.91115459882583,511,1
21:59:09,11201,300,82.2930612244898,490,1
22:00:31,11201,300,91.22986425339367,442,1
22:00:37,11201,300,92.06301369863013,438,12
22:01:39,11201,300,105.28355091383811,383,12
22:00:55,11201,300,94.21401869158879,428,14
22:01:23,11201,300,100.30746268656716,402,14
22:01:10,11201,300,92.48532110091743,436,12
22:01:16,11201,300,93.77581395348838,430,1
22:01:44,11201,300,99.81089108910892,404,1
22:02:07,11201,300,104.46528497409327,386,1
21:59:25,11201,300,73.18257713248639,551,12
21:59:41,11201,300,75.0905027932961,537,15
21:59:42,11201,300,74.81187384044527,539,1
22:00:35,11201,300,82.8,487,1
22:01:06,11201,300,88.04279475982533,458,1
22:01:01,11201,300,86.90431034482759,464,1
22:02:35,11201,300,106.95915119363396,377,14
22:02:50,11201,300,110.77912087912088,364,1
22:02:18,11201,300,101.06165413533836,399,1
22:02:57,11201,300,109.575,368,1
22:02:13,11201,300,92.91152073732718,434,12
22:03:20,11201,300,109.575,368,1
22:02:20,11201,300,93.34166666666667,432,1
22:03:24,11201,300,108.39677419354838,372,1
22:02:51,11201,300,98.59070904645478,409,1
22:02:39,11201,300,95.32765957446809,423,1
22:02:45,11201,300,94.43466042154567,427,1
22:03:08,11201,300,93.77581395348838,430,1
22:03:40,11201,300,99.07518427518428,407,12
22:03:57,11201,300,101.57078085642317,397,1
22:04:23,11201,300,106.67619047619048,378,1
22:04:45,11201,300,110.17377049180328,366,1
22:03:34,11201,300,91.43673469387755,441,1
22:04:34,11201,300,103.39384615384616,390,1
22:04:20,11201,300,99.07518427518428,407,1
22:04:57,11201,300,103.39384615384616,390,12
22:04:10,11201,300,90.00803571428571,448,14
22:05:01,11201,300,100.55760598503741,401,1
22:05:06,11201,300,101.06165413533836,399,12
22:04:55,11201,300,93.99440559440559,429,1
22:05:09,11201,300,97.16530120481929,415,1
22:04:00,11201,300,82.97037037037038,486,1
22:05:13,11201,300,97.6358353510896,413,12
22:04:02,11201,300,82.97037037037038,486,12
22:05:12,11201,300,96.93173076923077,416,12
22:04:35,11201,300,88.81850220264317,454,1
22:04:16,11201,300,84.89178947368421,475,1
22:06:21,11201,300,111.69972299168975,361,1
22:06:31,11201,300,109.575,368,1
22:05:14,11201,300,89.8075723830735,449,14
22:06:19,11201,300,103.92680412371135,388,1
22:05:11,11201,300,84.18288100208768,479,12
22:06:16,11201,300,94.43466042154567,427,1
22:06:02,11201,300,91.02392776523702,443,1
22:05:15,11201,300,77.5453846153846,520,1
22:05:56,11201,300,84.00750000000001,480,1
22:06:33,11201,300,90.61483146067417,445,1
22:07:19,11201,300,100.80900000000001,400,1
22:07:28,11201,300,97.4,414,1
22:07:47,11201,300,100.55760598503741,401,1
22:07:56,11201,300,102.60458015267176,393,1
22:06:36,11201,300,82.97037037037038,486,13
22:06:40,11201,300,83.31322314049588,484,14
22:06:48,11201,300,84.35899581589959,478,1
22:06:56,11201,300,85.61273885350319,471,1
22:07:41,11201,300,94.43466042154567,427,12
22:07:21,11201,300,89.8075723830735,449,1
22:07:49,11201,300,92.69793103448275,435,1
22:08:18,11201,300,97.87281553398059,412,1
22:08:23,11201,300,96.23770883054893,419,12
22:09:37,11201,300,113.90847457627119,354,1
22:08:28,11201,300,94.65633802816902,426,12
22:09:14,11201,300,100.55760598503741,401,1
22:08:04,11201,300,85.43135593220339,472,1
22:10:27,11201,300,122.56413373860183,329,1
22:08:13,11201,300,86.71741935483871,465,12
22:08:19,11201,300,87.66000000000001,460,12
22:08:30,11201,300,89.40931263858093,451,1
22:09:43,11201,300,106.11473684210526,380,1
22:08:33,11201,300,83.65892116182573,482,13
22:10:32,11201,300,111.08429752066117,363,1
22:10:07,11201,300,103.65964010282777,389,1
22:10:24,11201,300,107.81711229946524,374,1
22:09:10,11201,300,88.23544857768053,457,1
22:09:59,11201,300,98.59070904645478,409,1
22:10:33,11201,300,104.46528497409327,386,12
22:10:49,11201,300,105.00937499999999,384,12
22:09:26,11201,300,85.43135593220339,472,1
22:09:44,11201,300,87.28051948051947,462,1
22:10:47,11201,300,100.55760598503741,401,12
22:11:11,11201,300,105.28355091383811,383,1
22:10:38,11201,300,86.16153846153847,468,1
22:10:53,11201,300,88.62329670329672,455,1
22:10:42,11201,300,85.79489361702127,470,1
22:12:13,11201,300,105.83622047244096,381,12
22:11:58,11201,300,97.6358353510896,413,1
22:11:54,11201,300,95.10283018867925,424,1
22:12:47,11201,300,103.92680412371135,388,1
22:11:02,11201,300,79.69090909090909,506,1
22:11:50,11201,300,87.85098039215687,459,1
22:12:20,11201,300,88.62329670329672,455,1
22:13:45,11201,300,108.98270270270271,370,1
22:12:10,11201,300,86.34603854389721,467,1
22:12:17,11201,300,82.1254582484725,491,1
22:13:19,11201,300,93.77581395348838,430,1
22:13:35,11201,300,96.46794258373207,418,1
22:13:50,11201,300,99.07518427518428,407,1
22:13:12,11201,300,90.20939597315436,447,1
22:13:14,11201,300,90.20939597315436,447,1
22:13:53,11201,300,93.77581395348838,430,1
22:14:23,11201,300,98.1109489051095,411,1
22:13:59,11201,300,91.22986425339367,442,1
22:14:16,11201,300,92.91152073732718,434,1
22:14:52,11201,300,99.56444444444445,405,1
22:15:01,11201,300,101.31557788944724,398,1
