Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
21:08:29,11201,300,101.31557788944724,398,1
21:08:08,11201,300,94.65633802816902,426,1
21:07:47,11201,300,90.00803571428571,448,1
21:08:17,11201,300,95.32765957446809,423,1
21:08:31,11201,300,97.4,414,12
21:08:32,11201,300,97.4,414,1
21:08:55,11201,300,98.83235294117647,408,12
21:08:47,11201,300,96.69928057553956,417,1
21:09:36,11201,300,105.28355091383811,383,1
21:08:58,11201,300,95.78052256532067,421,12
21:09:21,11201,300,98.59070904645478,409,1
21:08:41,11201,300,86.90431034482759,464,1
21:09:27,11201,300,94.21401869158879,428,1
21:08:46,11201,300,85.61273885350319,471,1
21:09:22,11201,300,92.06301369863013,438,1
21:08:52,11201,300,85.07088607594937,474,1
21:10:29,11201,300,106.39472295514511,379,1
21:09:39,11201,300,92.69793103448275,435,1
21:10:00,11201,300,95.32765957446809,423,1
21:10:22,11201,300,98.1109489051095,411,12
21:10:36,11201,300,101.31557788944724,398,1
21:11:01,11201,300,103.39384615384616,390,1
21:09:07,11201,300,80.00714285714285,504,1
21:09:08,11201,300,79.84871287128713,505,1
21:09:31,11201,300,83.31322314049588,484,1
21:11:03,11201,300,97.4,414,1
21:11:22,11201,300,100.30746268656716,402,1
21:12:07,11201,300,112.95126050420168,357,1
21:11:23,11201,300,97.4,414,1
21:11:19,11201,300,93.12609699769052,433,1
21:09:14,11201,300,72.13524150268337,559,1
21:10:11,11201,300,80.00714285714285,504,1
21:09:48,11201,300,76.22608695652174,529,1
21:10:13,11201,300,79.84871287128713,505,1
21:10:08,11201,300,78.75703125,512,1
21:10:18,11201,300,80.16620278330019,503,12
21:11:27,11201,300,90.61483146067417,445,1
21:11:33,11201,300,91.43673469387755,441,1
21:10:26,11201,300,78.91115459882583,511,1
21:11:17,11201,300,87.46984815618221,461,1
21:10:38,11201,300,77.39654510556622,521,1
21:11:30,11201,300,85.61273885350319,471,1
21:12:19,11201,300,89.21150442477877,452,1
21:12:52,11201,300,95.32765957446809,423,1
21:13:12,11201,300,98.83235294117647,408,1
21:11:38,11201,300,78.60350877192982,513,1
21:13:36,11201,300,101.31557788944724,398,1
21:12:48,11201,300,87.85098039215687,459,14
21:13:32,11201,300,96.69928057553956,417,1
21:13:38,11201,300,97.87281553398059,412,1
21:12:17,11201,300,81.79229208924949,493,13
21:12:14,11201,300,81.13400402414487,497,1
21:12:24,11201,300,82.63032786885246,488,1
21:12:28,11201,300,82.97037037037038,486,13
21:11:45,11201,300,75.0905027932961,537,13
21:11:48,11201,300,75.23059701492537,536,1
21:14:11,11201,300,102.34416243654822,394,1
21:12:15,11201,300,78.91115459882583,511,1
21:12:10,11201,300,77.84478764478764,518,1
21:12:23,11201,300,79.69090909090909,506,1
21:12:27,11201,300,80.00714285714285,504,1
21:12:31,11201,300,80.48622754491018,501,1
21:12:35,11201,300,80.80881763527054,499,1
21:13:40,11201,300,92.91152073732718,434,1
21:13:03,11201,300,85.43135593220339,472,1
21:13:37,11201,300,91.64454545454545,440,1
21:13:41,11201,300,90.81891891891892,444,1
21:14:26,11201,300,97.6358353510896,413,1
21:14:27,11201,300,97.4,414,1
21:14:06,11201,300,91.85330296127563,439,1
21:15:14,11201,300,106.95915119363396,377,1
21:13:35,11201,300,79.69090909090909,506,1
21:15:49,11201,300,108.10616621983915,373,1
21:15:07,11201,300,93.55823665893273,431,1
21:13:49,11201,300,77.99535783365572,517,1
21:14:15,11201,300,81.79229208924949,493,1
21:14:29,11201,300,83.83284823284824,481,1
21:14:32,11201,300,80.9710843373494,498,1
21:15:31,11201,300,90.81891891891892,444,13
21:15:02,11201,300,80.48622754491018,501,13
21:15:59,11201,300,90.81891891891892,444,13
21:15:16,11201,300,82.63032786885246,488,1
21:15:28,11201,300,84.53584905660378,477,14
21:15:58,11201,300,90.00803571428571,448,1
21:16:43,11201,300,99.81089108910892,404,1
21:15:08,11201,300,80.64720000000001,500,1
21:16:49,11201,300,101.06165413533836,399,12
21:16:16,11201,300,93.12609699769052,433,1
21:16:20,11201,300,93.77581395348838,430,1
21:17:06,11201,300,105.00937499999999,384,1
21:15:39,11201,300,85.43135593220339,472,1
21:16:22,11201,300,93.99440559440559,429,12
21:16:58,11201,300,102.34416243654822,394,1
21:16:56,11201,300,101.31557788944724,398,1
21:17:35,11201,300,109.575,368,1
21:14:34,11201,300,72.91790235081375,553,1
21:14:46,11201,300,74.12426470588235,544,15
21:17:01,11201,300,97.16530120481929,415,12
21:15:44,11201,300,81.46181818181819,495,13
21:15:52,11201,300,82.2930612244898,490,14
21:17:09,11201,300,96.00857142857143,420,1
21:16:59,11201,300,92.48532110091743,436,1
21:17:43,11201,300,99.3192118226601,406,1
21:17:39,11201,300,96.69928057553956,417,1
21:18:31,11201,300,109.27804878048781,369,1
21:18:08,11201,300,102.34416243654822,394,1
21:17:37,11201,300,92.48532110091743,436,1
21:17:22,11201,300,89.01456953642383,453,1
21:18:13,11201,300,99.81089108910892,404,1
21:18:24,11201,300,102.34416243654822,394,1
21:18:26,11201,300,100.05856079404467,403,12
21:19:05,11201,300,109.575,368,1
21:17:51,11201,300,89.608,450,12
21:18:23,11201,300,95.78052256532067,421,1
21:18:52,11201,300,101.82727272727273,396,12
21:19:13,11201,300,105.55916230366492,382,1
21:19:12,11201,300,100.80900000000001,400,1
21:18:43,11201,300,93.99440559440559,429,1
21:19:02,11201,300,97.87281553398059,412,12
21:19:16,11201,300,98.59070904645478,409,12
21:19:10,11201,300,96.23770883054893,419,1
21:20:29,11201,300,118.25102639296186,341,1
21:19:40,11201,300,101.82727272727273,396,1
21:20:15,11201,300,106.67619047619048,378,12
21:19:35,11201,300,96.00857142857143,420,1
21:17:59,11201,300,77.99535783365572,517,14
21:18:10,11201,300,79.37716535433071,508,1
21:18:35,11201,300,83.14144329896908,485,1
21:18:45,11201,300,84.18288100208768,479,1
21:19:29,11201,300,92.27368421052631,437,1
21:19:23,11201,300,90.81891891891892,444,1
21:19:20,11201,300,89.21150442477877,452,1
21:20:32,11201,300,105.28355091383811,383,1
21:19:26,11201,300,89.21150442477877,452,1
21:20:30,11201,300,102.08506329113925,395,1
21:21:23,11201,300,114.55568181818182,352,1
21:20:57,11201,300,104.1953488372093,387,1
21:20:23,11201,300,91.22986425339367,442,13
21:20:33,11201,300,93.12609699769052,433,1
21:20:59,11201,300,98.83235294117647,408,12
21:21:32,11201,300,107.2436170212766,376,1
21:20:58,11201,300,97.6358353510896,413,1
21:20:08,11201,300,86.71741935483871,465,1
21:20:26,11201,300,89.8075723830735,449,1
21:21:22,11201,300,99.07518427518428,407,1
21:20:42,11201,300,89.40931263858093,451,1
21:20:46,11201,300,90.00803571428571,448,1
21:21:51,11201,300,102.34416243654822,394,1
21:21:52,11201,300,96.00857142857143,420,1
21:22:00,11201,300,97.16530120481929,415,12
21:21:42,11201,300,92.48532110091743,436,1
21:22:33,11201,300,102.34416243654822,394,1
21:22:41,11201,300,104.1953488372093,387,1
21:22:59,11201,300,108.98270270270271,370,12
21:22:48,11201,300,104.73662337662337,385,1
21:21:46,11201,300,84.35899581589959,478,12
21:22:52,11201,300,96.00857142857143,420,1
21:23:21,11201,300,99.3192118226601,406,1
21:23:23,11201,300,99.3192118226601,406,1
21:22:45,11201,300,90.41165919282511,446,1
21:23:10,11201,300,95.32765957446809,423,1
21:23:52,11201,300,104.73662337662337,385,1
21:23:09,11201,300,93.55823665893273,431,12
21:23:41,11201,300,100.05856079404467,403,1
21:23:53,11201,300,101.82727272727273,396,1
21:23:22,11201,300,90.81891891891892,444,12
21:23:59,11201,300,98.83235294117647,408,1
21:22:58,11201,300,85.07088607594937,474,1
21:23:34,11201,300,91.43673469387755,441,1
21:23:33,11201,300,91.02392776523702,443,1
21:24:03,11201,300,96.00857142857143,420,1
21:24:27,11201,300,101.06165413533836,399,12
21:24:22,11201,300,97.16530120481929,415,1
21:23:13,11201,300,81.79229208924949,493,14
21:23:15,11201,300,81.79229208924949,493,1
21:24:38,11201,300,96.00857142857143,420,12
21:25:23,11201,300,107.2436170212766,376,1
21:23:45,11201,300,85.07088607594937,474,1
21:24:18,11201,300,91.02392776523702,443,1
21:25:24,11201,300,106.39472295514511,379,1
21:24:49,11201,300,96.46794258373207,418,1
21:25:03,11201,300,97.87281553398059,412,1
21:25:06,11201,300,96.69928057553956,417,1
21:24:31,11201,300,89.01456953642383,453,1
21:24:44,11201,300,91.22986425339367,442,1
21:26:07,11201,300,106.39472295514511,379,1
21:25:18,11201,300,93.99440559440559,429,12
21:25:54,11201,300,97.16530120481929,415,1
21:24:50,11201,300,83.65892116182573,482,1
21:25:00,11201,300,85.2507399577167,473,1
21:25:28,11201,300,90.20939597315436,447,1
21:26:51,11201,300,110.47561643835617,365,1
21:25:30,11201,300,90.41165919282511,446,1
21:26:02,11201,300,97.16530120481929,415,1
21:26:14,11201,300,98.83235294117647,408,1
21:26:27,11201,300,101.06165413533836,399,1
21:25:46,11201,300,91.02392776523702,443,1
21:27:14,11201,300,109.87356948228883,367,1
21:26:36,11201,300,99.56444444444445,405,12
21:26:49,11201,300,99.81089108910892,404,1
21:27:06,11201,300,103.92680412371135,388,1
21:27:20,11201,300,106.67619047619048,378,1
21:26:21,11201,300,91.43673469387755,441,12
21:27:33,11201,300,105.55916230366492,382,1
21:27:13,11201,300,99.81089108910892,404,12
21:27:22,11201,300,100.80900000000001,400,1
21:27:56,11201,300,108.10616621983915,373,1
21:26:24,11201,300,85.43135593220339,472,1
21:27:26,11201,300,97.16530120481929,415,1
21:27:28,11201,300,94.65633802816902,426,1
21:27:40,11201,300,95.55355450236966,422,1
21:27:49,11201,300,94.43466042154567,427,1
